,TMIN,TMAX,PRCP,SNOW
1974-03-11,3.191787254919187,3.0308234912479532,2.1357024134049856,1.0390679811327606
1974-03-12,3.190448232442237,3.030633197468983,2.129472004946022,1.0364261620226318
1974-03-13,3.188347233363901,3.0300170521619987,2.1282529772313845,1.0356025764686758
1974-03-14,3.1855440367330283,3.0294882612890026,2.127543406472377,1.0321005389284819
1974-03-15,3.18322131619216,3.029180068425136,2.123453849895571,1.024667662950065
1974-03-16,3.181521119554998,3.028957106505257,2.123134426535486,1.026586636915538
1974-03-17,3.180471178993632,3.028920478787393,2.1189729807345277,1.0292827511813285
1974-03-18,3.1812177668502355,3.0291815921860943,2.112444853879123,1.0234244347171075
1974-03-19,3.1822487802586163,3.029477845858132,2.1123611502178314,1.0232209914230008
1974-03-20,3.1812842612933316,3.0292914749294493,2.114064109200517,1.0246235072511836
1974-03-21,3.1789732519189133,3.028972359111018,2.116218076191793,1.0309423513007778
1974-03-22,3.1764115501417867,3.0286577069603426,2.1158541590111053,1.037182369250887
1974-03-23,3.1732593108594402,3.028252263427107,2.115097032432879,1.039234464471507
1974-03-24,3.168904824999418,3.0276581134263783,2.1142997747046453,1.0411733902712894
1974-03-25,3.1653212756494025,3.027110628778081,2.1094068634997054,1.0426494989309414
1974-03-26,3.1632870168238636,3.0269310502878115,2.1021267585593226,1.045610220310771
1974-03-27,3.162718650928433,3.027043701289845,2.1008119417729256,1.046091026809705
1974-03-28,3.163970107324069,3.0274014236343256,2.10258844291707,1.04631736565138
1974-03-29,3.1654787849529153,3.027875990929991,2.1054021215748397,1.0440114569320031
1974-03-30,3.1664145064330222,3.0284466790621645,2.1084096003574246,1.04362484925735
1974-03-31,3.1668932933844136,3.028938503748227,2.107003953311187,1.045238004123161
1974-04-01,3.1670868433818615,3.0293963396440926,2.1004941442528144,1.0496113807879535
1974-04-02,3.1673931070618995,3.0298228442066515,2.09996653208415,1.0522711892568857
1974-04-03,3.1680568087162064,3.0302904564939457,2.099370932707269,1.0537793516831335
1974-04-04,3.1682984266999465,3.03067207291373,2.1026700058890633,1.055690148667332
1974-04-05,3.1681251420293117,3.030993485923286,2.1027876625084634,1.0553545653558312
1974-04-06,3.1682353442317854,3.031152367832086,2.101822536802988,1.0532252794319812
1974-04-07,3.1680758100407402,3.0311956634484023,2.101755118638762,1.0522061004859415
1974-04-08,3.167734177548379,3.0314863509383296,2.099536172243221,1.0462732099524983
1974-04-09,3.168662108691935,3.0321636529751665,2.0971862644378314,1.0437664745730226
1974-04-10,3.1706838548539538,3.0328736326492667,2.0948633726733314,1.0361340802515109
1974-04-11,3.1739070856819773,3.0335468271727395,2.096531647069921,1.0276215156656243
1974-04-12,3.177600652960405,3.0340276380839795,2.102422417558465,1.027385691525671
1974-04-13,3.1804339848856324,3.0342950581437007,2.1074313324454983,1.028784609482093
1974-04-14,3.1819975974446226,3.034519324931799,2.110203768962612,1.0293220006914456
1974-04-15,3.1821364545467974,3.034563448989288,2.111396891627008,1.0285167315755441
1974-04-16,3.1812750690838087,3.034550653745127,2.108346355182464,1.0262585764268097
1974-04-17,3.180821959139556,3.0348644866949392,2.1001417976332704,1.0253054674894673
1974-04-18,3.1798319603076517,3.0352366136585127,2.096841748947492,1.0247906447484318
1974-04-19,3.1788829014845894,3.035479395460892,2.092451303586297,1.0221102302866882
1974-04-20,3.17776861559278,3.035764112509157,2.0903371154797012,1.0167556158689695
1974-04-21,3.1772174568743923,3.0360296636452606,2.0878327528768494,1.007347181214661
1974-04-22,3.1766422724926002,3.036157045566973,2.0897630584824665,1.0051887852374743
1974-04-23,3.1756596330336775,3.0360629934077474,2.0895521328432656,1.005805656704814
1974-04-24,3.17400124066333,3.035978272206746,2.087062294410842,1.0074475945447106
1974-04-25,3.1728340182142025,3.0361673238475806,2.083272786601106,1.0074521736542243
1974-04-26,3.17277361051715,3.0367101004748225,2.078469161108033,1.0055482453342963
1974-04-27,3.173952283644666,3.0374064598620176,2.0746288457991318,1.0054599339365329
1974-04-28,3.176432684178241,3.0381717073976837,2.070915129229484,1.005841635422421
1974-04-29,3.179492992805515,3.038914257796252,2.071583972697161,1.0060195665349518
1974-04-30,3.1814853125496523,3.039578312673182,2.073792567911539,1.0054403091814743
1974-05-01,3.1823288477549885,3.040235153256024,2.0755540300359305,1.002939788307767
1974-05-02,3.1827292826402767,3.040785321184419,2.0726304716932997,0.9996631083714953
1974-05-03,3.182989137549522,3.041094020301405,2.0704702994127926,0.9985608512957082
1974-05-04,3.1836707105534634,3.0412672470542024,2.0694515480855316,0.9978380061510524
1974-05-05,3.184372498492149,3.0415017574640393,2.0708202885643754,0.9975570450744645
1974-05-06,3.184453580720926,3.041688610009633,2.0717168309203116,0.9975220475946102
1974-05-07,3.184041319424495,3.041874122964302,2.0698033527584174,0.9959958958095587
1974-05-08,3.1834357992006797,3.0420409748313473,2.0654088427972894,0.9956832080456263
1974-05-09,3.183163088292665,3.042036159323451,2.062260647565016,0.9956505001205287
1974-05-10,3.1830414947485477,3.0418265926807053,2.0628333225982733,0.9958366082143337
1974-05-11,3.182821138086621,3.041573160898446,2.0665087777338833,0.9959321153556185
1974-05-12,3.1825430857246233,3.0413264327342597,2.0706372460807163,0.9960770114638007
1974-05-13,3.182473856861444,3.0411417176635656,2.072690167117652,0.997470696152207
1974-05-14,3.183152350575182,3.0412227318482095,2.075882747781196,0.9982782548228654
1974-05-15,3.184577845996791,3.0414383782100343,2.0789597854173048,0.9986877580450866
1974-05-16,3.18701862089703,3.041542426106595,2.081203390385774,0.998962504615906
1974-05-17,3.1900961259584077,3.0415767078852873,2.0837722446408993,0.999333739565763
1974-05-18,3.193011784306935,3.041455833528941,2.0869820050134944,1.0001605959122288
1974-05-19,3.195269096547007,3.0412075874689517,2.0884022575221586,0.9995960571250453
1974-05-20,3.1961064046188454,3.040939494613543,2.0905716699931807,1.0007163035596363
1974-05-21,3.196090929975372,3.0407706342537644,2.0904429305646293,1.0015595138686508
1974-05-22,3.196349852349425,3.040770712173358,2.0921795715320948,1.0015627846611606
1974-05-23,3.197000885278533,3.04074751900149,2.0935815604383925,1.0014960604939616
1974-05-24,3.196927781572403,3.0406732945578465,2.092565491747087,1.001477744055907
1974-05-25,3.1967350878722876,3.0407459419294405,2.089379577027434,1.001479379452162
1974-05-26,3.1969138916946145,3.041107539744261,2.0884743906223067,1.0013776578051086
1974-05-27,3.197318948592956,3.041596943537022,2.0864460197689674,1.0010590826146584
1974-05-28,3.198035896015662,3.0421790304638554,2.077607167851529,1.0008405936750069
1974-05-29,3.199065583147041,3.0425525583003283,2.0718076340828193,1.0008405936750069
1974-05-30,3.200467378190038,3.0426771041145964,2.0732793173293054,1.0008405936750069
1974-05-31,3.2011140067735315,3.0426361036780483,2.0765482582769277,1.000557343043662
1974-06-01,3.2010392154304874,3.042487715836778,2.079511405822908,1.000571734530705
1974-06-02,3.2006491780049293,3.042547088648939,2.080636080624429,1.0005704262137012
1974-06-03,3.200419518000706,3.0428027197207035,2.0778315337678426,1.0005472035868819
1974-06-04,3.2008424387800773,3.0431446470716956,2.0753279027929787,1.0004880022424554
1974-06-05,3.2017583897609057,3.0432605260670607,2.074971112210841,1.0001514376932017
1974-06-06,3.2025273411114483,3.043058844769154,2.0753372784701583,1.0001484939799428
1974-06-07,3.2024827930224484,3.042575375149818,2.0786080078417513,1.000557997202164
1974-06-08,3.2019563950928775,3.0419970933038445,2.083363129108955,1.0019467757018057
1974-06-09,3.2009957226696524,3.041495990881645,2.090563540793314,1.0022535760392208
1974-06-10,3.1994735568251045,3.041044383521662,2.0931512818894626,1.0022601176242403
1974-06-11,3.197413294965657,3.040656645491458,2.0939494067323485,1.0022601176242403
1974-06-12,3.195161352597414,3.040405509351759,2.0931689493505052,1.0022653508922559
1974-06-13,3.1933305162341803,3.0403624203505046,2.0890464695142406,1.0022653508922559
1974-06-14,3.192330089639985,3.040610581558604,2.085181820800406,1.0022653508922559
1974-06-15,3.191848574832467,3.0408630186632832,2.0839704074363103,1.0022653508922559
1974-06-16,3.190959591538917,3.040904406239288,2.0842491035050643,1.0022568468317306
1974-06-17,3.189695389947115,3.040962420312897,2.0827745208439596,1.002211382815845
1974-06-18,3.189806228152915,3.0413269189730894,2.078502274048822,1.0019892960044325
1974-06-19,3.1909056726962293,3.0419964113345825,2.075282433468393,1.001758050973993
1974-06-20,3.1929428111265263,3.0427836088252924,2.0730288024867547,1.001717166067621
1974-06-21,3.1950654415309785,3.043321470795033,2.073861015774414,1.001717166067621
1974-06-22,3.1961809875982237,3.043551390339537,2.0747592381649893,1.001717166067621
1974-06-23,3.1961708923890475,3.043436307421887,2.075915101996664,1.0016975413125624
1974-06-24,3.1951052851271573,3.0431297654048617,2.0763358964790837,1.0016975413125624
1974-06-25,3.193540350303979,3.042833575022301,2.0764294093748807,1.0016975413125624
1974-06-26,3.19154303050186,3.0424605574421855,2.0757365576702647,1.0016975413125624
1974-06-27,3.189118801723071,3.0420802070986457,2.0764638500849815,1.0016975413125624
1974-06-28,3.1872560857737455,3.0418666459775907,2.0747991254390006,1.0016975413125624
1974-06-29,3.1862727509002875,3.041932304795015,2.072738210688863,1.0016975413125624
1974-06-30,3.1859648724122875,3.0422537988531424,2.0694929528101844,1.0016975413125624
1974-07-01,3.186210950182315,3.0425947805065254,2.0679202236093586,1.0016975413125624
1974-07-02,3.186514521981273,3.0427122393945663,2.0673098561860543,1.0016975413125624
1974-07-03,3.186959643796433,3.0427019402515034,2.067456588243643,1.0016975413125624
1974-07-04,3.1865242237473543,3.042568630843035,2.069323540284968,1.0016975413125624
1974-07-05,3.185801142530833,3.042295031467294,2.0688902539320875,1.0016975413125624
1974-07-06,3.185549921983431,3.042069987358012,2.0680455758712992,1.0016975413125624
1974-07-07,3.1857235104595056,3.0419130676141943,2.068308799362974,1.0016923080445468
1974-07-08,3.185891972063481,3.0418059364291468,2.0696653189446854,1.0016923080445468
1974-07-09,3.1861109764497852,3.0416695979926986,2.070452117102425,1.0016923080445468
1974-07-10,3.1860911814455775,3.0414125281330175,2.0704812196379465,1.0017086620070956
1974-07-11,3.185297614890677,3.0410122678476306,2.0703741580757056,1.0017086620070956
1974-07-12,3.184149669455473,3.0408785444152002,2.068840530326238,1.0017086620070956
1974-07-13,3.184341229525444,3.0411215802061893,2.0682228737203863,1.0017086620070956
1974-07-14,3.1849233047014525,3.0415116427772,2.067986964340262,1.0017086620070956
1974-07-15,3.185685973317537,3.0418649387332457,2.0665094822645385,1.0017086620070956
1974-07-16,3.1861572961401596,3.0421205522975234,2.0637446600979663,1.0017086620070956
1974-07-17,3.186805519343906,3.042392857463555,2.063005824219439,1.0017086620070956
1974-07-18,3.187887181801366,3.0427192596228636,2.062423610925005,1.0017086620070956
1974-07-19,3.189054601309274,3.0430436541186987,2.0624829269866973,1.0017066995315898
1974-07-20,3.1893864738620215,3.0433630044429885,2.059952307068277,1.0017066995315898
1974-07-21,3.189103643026356,3.0438177828306974,2.056461438964301,1.00170342873908
1974-07-22,3.189286590550794,3.044400116615747,2.0535700722531414,1.0017001579465703
1974-07-23,3.1896697642322316,3.0448667110319687,2.0517762288159487,1.0016949246785547
1974-07-24,3.1901893393785357,3.0451283175366157,2.0504729012986966,1.0016949246785547
1974-07-25,3.1904125067744924,3.045276069272295,2.0492403791122813,1.0016949246785547
1974-07-26,3.190476842692404,3.0454617693671286,2.048466479284997,1.0016949246785547
1974-07-27,3.1903346620327873,3.0457037950017334,2.047565845231795,1.0016949246785547
1974-07-28,3.1904004593883015,3.045946384974237,2.046163124697509,1.0016949246785547
1974-07-29,3.1904068661315543,3.0460930175423515,2.0456617969417463,1.0016949246785547
1974-07-30,3.189888744574514,3.0461127089239177,2.045460003103728,1.0016949246785547
1974-07-31,3.1893417856241117,3.0462051221623936,2.043015986261219,1.0016949246785547
1974-08-01,3.1891527274062357,3.046301522214044,2.041133100988156,1.0016949246785547
1974-08-02,3.1891590727589127,3.046249089950398,2.0420456578678285,1.0016949246785547
1974-08-03,3.1888825533077876,3.0459988154459334,2.0437520040171253,1.0016949246785547
1974-08-04,3.188336490051597,3.045768470947835,2.0457502697336256,1.0016949246785547
1974-08-05,3.1874460789994368,3.045599246577461,2.04766046911824,1.0016949246785547
1974-08-06,3.1864098898803093,3.0453531090195733,2.0500043071210623,1.0016949246785547
1974-08-07,3.1855737038105154,3.045071330673653,2.0522138236447587,1.0016949246785547
1974-08-08,3.1849836512367045,3.044709201996171,2.0555468768819942,1.0016949246785547
1974-08-09,3.1843269136041035,3.0442589640688924,2.057926835629557,1.0016949246785547
1974-08-10,3.1834238913848636,3.0437915078852233,2.0611201750184214,1.0016949246785547
1974-08-11,3.182353721859764,3.0434170584682807,2.0634019059342643,1.0016883830935353
1974-08-12,3.1812976332995344,3.043135296516902,2.0632064528721425,1.0016883830935353
1974-08-13,3.1805290047834194,3.042847109269338,2.062856734693889,1.0016883830935353
1974-08-14,3.1797502148774948,3.0425605105998432,2.0623641864739817,1.0016844581425235
1974-08-15,3.1788470442087378,3.042342131091639,2.061266771589346,1.0016844581425235
1974-08-16,3.178398637060725,3.0422287880694987,2.061229946313951,1.0016844581425235
1974-08-17,3.178176348334292,3.042151738686111,2.0622267217042403,1.0016844581425235
1974-08-18,3.1774347447739824,3.0420969974401277,2.0641129128519156,1.0016844581425235
1974-08-19,3.1768725604525545,3.0420053384474985,2.063062755715837,1.0016844581425235
1974-08-20,3.1766835194197114,3.0418095842989223,2.063447564940181,1.0016844581425235
1974-08-21,3.176015477597004,3.041576990778406,2.06381178019153,1.0016844581425235
1974-08-22,3.17537172221786,3.0414532642237826,2.0641288189863207,1.001717166067621
1974-08-23,3.1753274866495773,3.0414390130820657,2.0646310951487346,1.0017668821137693
1974-08-24,3.1757910190881162,3.0415506541420285,2.064072592020578,1.0017668821137693
1974-08-25,3.1759425690826264,3.041788605037314,2.0645541116259993,1.0017668821137693
1974-08-26,3.176159628279752,3.04191589161656,2.065948892641749,1.0017668821137693
1974-08-27,3.175804461571703,3.041728634169223,2.069085002463554,1.001758378053244
1974-08-28,3.1746096910618213,3.041284687255252,2.075229105917269,1.001758378053244
1974-08-29,3.1732912427047975,3.0407530141519596,2.0806131562808057,1.001758378053244
1974-08-30,3.1721814673062045,3.040185610763437,2.0853601754454756,1.001756415577738
1974-08-31,3.170716744041084,3.0396149842146656,2.086538313284785,1.001756415577738
1974-09-01,3.1685395556667344,3.0390221027218387,2.087904235641008,1.0017645925590124
1974-09-02,3.166013451745876,3.038389705527132,2.08919742875576,1.0018143086051607
1974-09-03,3.1624010405160723,3.0377832265159253,2.09083521865285,1.0016468440286612
1974-09-04,3.158962755294209,3.0371285468062563,2.088775794256021,1.0016304900661126
1974-09-05,3.155970865667242,3.0364897208400787,2.086465773724643,1.0016304900661126
1974-09-06,3.153828553640678,3.035955259172616,2.0847108691548106,1.0016304900661126
1974-09-07,3.152531966500753,3.0357637344786412,2.0818654595202295,1.0016304900661126
1974-09-08,3.1519103078539423,3.035867734434783,2.0805004855706564,1.0016304900661126
1974-09-09,3.1517742176943866,3.036048269420922,2.0804598124739915,1.001597127982513
1974-09-10,3.151868782634912,3.03614978991067,2.0800692044204094,1.001599090458019
1974-09-11,3.151967969134479,3.036109891955534,2.0801657793148225,1.0020570014093846
1974-09-12,3.151446922385937,3.0357642133518614,2.0818092596518194,1.0030333329735461
1974-09-13,3.1502250536909644,3.035337997608882,2.084938893211064,1.0030666950571456
1974-09-14,3.148574572001588,3.035052687714,2.084444095912527,1.0030666950571456
1974-09-15,3.146957667677821,3.0349906390462915,2.07895843055066,1.0020193872955223
1974-09-16,3.1468168051912757,3.0353121227639237,2.077541998765933,1.001572269959439
1974-09-17,3.1479102458157255,3.035896931300071,2.0789488109974847,1.0014731649463933
1974-09-18,3.1492778029405786,3.036501757098858,2.0783713939309725,1.0014070949376963
